Date,ID,Tank_no,Treatment,Measurement,Value
08/02/2022 09:20:00,1D_pH,1D,OA,pH,7.87
08/02/2022 09:20:00,2D_Tem,2D,AMB,Temp,28.8
08/02/2022 09:20:00,2D_pH,2D,AMB,pH,8.192
08/02/2022 09:20:00,1E_Tem,1E,AMB,Temp,28.9
08/02/2022 09:20:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 09:20:00,1C_Tem,1C,AMB,Temp,28.8
08/02/2022 09:20:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 09:20:00,2A_Tem,2A,OA,Temp,28.7
08/02/2022 09:20:00,2A_pH,2A,OA,pH,7.95
08/02/2022 09:20:00,1A_Tem,1A,AMB,Temp,28.8
08/02/2022 09:20:00,1A_pH,1A,AMB,pH,8.212
08/02/2022 09:20:00,2E_Tem,2E,AMB,Temp,28.9
08/02/2022 09:20:00,2E_pH,2E,AMB,pH,8.334
08/02/2022 09:30:00,2C_Tem,2C,OA,Temp,28.8
08/02/2022 09:30:00,2C_pH,2C,OA,pH,7.92
08/02/2022 09:30:00,1B_Tem,1B,OA,Temp,28.8
08/02/2022 09:30:00,1B_pH,1B,OA,pH,7.94
08/02/2022 09:30:00,2B_Tem,2B,OA,Temp,28.7
08/02/2022 09:30:00,2B_pH,2B,OA,pH,7.92
08/02/2022 09:30:00,1D_Tem,1D,OA,Temp,29.1
08/02/2022 09:30:00,1D_pH,1D,OA,pH,7.89
08/02/2022 09:30:00,2D_Tem,2D,AMB,Temp,28.8
08/02/2022 09:30:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 09:30:00,1E_Tem,1E,AMB,Temp,29
08/02/2022 09:30:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 09:30:00,1C_Tem,1C,AMB,Temp,28.8
08/02/2022 09:30:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 09:30:00,2A_Tem,2A,OA,Temp,28.8
08/02/2022 09:30:00,2A_pH,2A,OA,pH,7.89
08/02/2022 09:30:00,1A_Tem,1A,AMB,Temp,28.8
08/02/2022 09:30:00,1A_pH,1A,AMB,pH,8.212
08/02/2022 09:30:00,2E_Tem,2E,AMB,Temp,28.9
08/02/2022 09:30:00,2E_pH,2E,AMB,pH,8.334
08/02/2022 09:40:00,2C_Tem,2C,OA,Temp,28.9
08/02/2022 09:40:00,2C_pH,2C,OA,pH,7.93
08/02/2022 09:40:00,1B_Tem,1B,OA,Temp,28.9
08/02/2022 09:40:00,1B_pH,1B,OA,pH,7.89
08/02/2022 09:40:00,2B_Tem,2B,OA,Temp,28.8
08/02/2022 09:40:00,2B_pH,2B,OA,pH,7.87
08/02/2022 09:40:00,1D_Tem,1D,OA,Temp,29.1
08/02/2022 09:40:00,1D_pH,1D,OA,pH,7.9
08/02/2022 09:40:00,2D_Tem,2D,AMB,Temp,28.8
08/02/2022 09:40:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 09:40:00,1E_Tem,1E,AMB,Temp,29
08/02/2022 09:40:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 09:40:00,1C_Tem,1C,AMB,Temp,28.9
08/02/2022 09:40:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 09:40:00,2A_Tem,2A,OA,Temp,28.8
08/02/2022 09:40:00,2A_pH,2A,OA,pH,7.94
08/02/2022 09:40:00,1A_Tem,1A,AMB,Temp,28.9
08/02/2022 09:40:00,1A_pH,1A,AMB,pH,8.212
08/02/2022 09:40:00,2E_Tem,2E,AMB,Temp,29
08/02/2022 09:40:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 09:50:00,2C_Tem,2C,OA,Temp,29
08/02/2022 09:50:00,2C_pH,2C,OA,pH,7.93
08/02/2022 09:50:00,1B_Tem,1B,OA,Temp,29
08/02/2022 09:50:00,1B_pH,1B,OA,pH,7.96
08/02/2022 09:50:00,2B_Tem,2B,OA,Temp,28.8
08/02/2022 09:50:00,2B_pH,2B,OA,pH,7.91
08/02/2022 09:50:00,1D_Tem,1D,OA,Temp,29.2
08/02/2022 09:50:00,1D_pH,1D,OA,pH,7.89
08/02/2022 09:50:00,2D_Tem,2D,AMB,Temp,29
08/02/2022 09:50:00,2D_pH,2D,AMB,pH,8.192
08/02/2022 09:50:00,1E_Tem,1E,AMB,Temp,29
08/02/2022 09:50:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 09:50:00,1C_Tem,1C,AMB,Temp,28.9
08/02/2022 09:50:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 09:50:00,2A_Tem,2A,OA,Temp,28.9
08/02/2022 09:50:00,2A_pH,2A,OA,pH,7.96
08/02/2022 09:50:00,1A_Tem,1A,AMB,Temp,29
08/02/2022 09:50:00,1A_pH,1A,AMB,pH,8.212
08/02/2022 09:50:00,2E_Tem,2E,AMB,Temp,29
08/02/2022 09:50:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 10:00:00,2C_Tem,2C,OA,Temp,29.1
08/02/2022 10:00:00,2C_pH,2C,OA,pH,7.92
08/02/2022 10:00:00,1B_Tem,1B,OA,Temp,29
08/02/2022 10:00:00,1B_pH,1B,OA,pH,7.89
08/02/2022 10:00:00,2B_Tem,2B,OA,Temp,28.9
08/02/2022 10:00:00,2B_pH,2B,OA,pH,7.85
08/02/2022 10:00:00,1D_Tem,1D,OA,Temp,29.2
08/02/2022 10:00:00,1D_pH,1D,OA,pH,7.87
08/02/2022 10:00:00,2D_Tem,2D,AMB,Temp,29
08/02/2022 10:00:00,2D_pH,2D,AMB,pH,8.192
08/02/2022 10:00:00,1E_Tem,1E,AMB,Temp,29.1
08/02/2022 10:00:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 10:00:00,1C_Tem,1C,AMB,Temp,29
08/02/2022 10:00:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 10:00:00,2A_Tem,2A,OA,Temp,28.9
08/02/2022 10:00:00,2A_pH,2A,OA,pH,7.91
08/02/2022 10:00:00,1A_Tem,1A,AMB,Temp,29
08/02/2022 10:00:00,1A_pH,1A,AMB,pH,8.212
08/02/2022 10:00:00,2E_Tem,2E,AMB,Temp,29
08/02/2022 10:00:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 10:10:00,2C_Tem,2C,OA,Temp,29.1
08/02/2022 10:10:00,2C_pH,2C,OA,pH,7.92
08/02/2022 10:10:00,1B_Tem,1B,OA,Temp,29
08/02/2022 10:10:00,1B_pH,1B,OA,pH,7.93
08/02/2022 10:10:00,2B_Tem,2B,OA,Temp,29
08/02/2022 10:10:00,2B_pH,2B,OA,pH,7.91
08/02/2022 10:10:00,1D_Tem,1D,OA,Temp,29.3
08/02/2022 10:10:00,1D_pH,1D,OA,pH,7.83
08/02/2022 10:10:00,2D_Tem,2D,AMB,Temp,29
08/02/2022 10:10:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 10:10:00,1E_Tem,1E,AMB,Temp,29.1
08/02/2022 10:10:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 10:10:00,1C_Tem,1C,AMB,Temp,29
08/02/2022 10:10:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 10:10:00,2A_Tem,2A,OA,Temp,29
08/02/2022 10:10:00,2A_pH,2A,OA,pH,7.96
08/02/2022 10:10:00,1A_Tem,1A,AMB,Temp,29.1
08/02/2022 10:10:00,1A_pH,1A,AMB,pH,8.212
08/02/2022 10:10:00,2E_Tem,2E,AMB,Temp,29.1
08/02/2022 10:10:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 10:20:00,2C_Tem,2C,OA,Temp,29.1
08/02/2022 10:20:00,2C_pH,2C,OA,pH,7.92
08/02/2022 10:20:00,1B_Tem,1B,OA,Temp,29.1
08/02/2022 10:20:00,1B_pH,1B,OA,pH,7.89
08/02/2022 10:20:00,2B_Tem,2B,OA,Temp,29
08/02/2022 10:20:00,2B_pH,2B,OA,pH,7.86
08/02/2022 10:20:00,1D_Tem,1D,OA,Temp,29.3
08/02/2022 10:20:00,1D_pH,1D,OA,pH,7.83
08/02/2022 10:20:00,2D_Tem,2D,AMB,Temp,29.1
08/02/2022 10:20:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 10:20:00,1E_Tem,1E,AMB,Temp,29.1
08/02/2022 10:20:00,1E_pH,1E,AMB,pH,8.184
08/02/2022 10:20:00,1C_Tem,1C,AMB,Temp,29
08/02/2022 10:20:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 10:20:00,2A_Tem,2A,OA,Temp,29
08/02/2022 10:20:00,2A_pH,2A,OA,pH,7.88
08/02/2022 10:20:00,1A_Tem,1A,AMB,Temp,29.1
08/02/2022 10:20:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 10:20:00,2E_Tem,2E,AMB,Temp,29.1
08/02/2022 10:20:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 10:30:00,2C_Tem,2C,OA,Temp,29.2
08/02/2022 10:30:00,2C_pH,2C,OA,pH,7.92
08/02/2022 10:30:00,1B_Tem,1B,OA,Temp,29.1
08/02/2022 10:30:00,1B_pH,1B,OA,pH,7.92
08/02/2022 10:30:00,2B_Tem,2B,OA,Temp,29
08/02/2022 10:30:00,2B_pH,2B,OA,pH,7.9
08/02/2022 10:30:00,1D_Tem,1D,OA,Temp,29.3
08/02/2022 10:30:00,1D_pH,1D,OA,pH,7.86
08/02/2022 10:30:00,2D_Tem,2D,AMB,Temp,29.1
08/02/2022 10:30:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 10:30:00,1E_Tem,1E,AMB,Temp,29.2
08/02/2022 10:30:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 10:30:00,1C_Tem,1C,AMB,Temp,29.1
08/02/2022 10:30:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 10:30:00,2A_Tem,2A,OA,Temp,29
08/02/2022 10:30:00,2A_pH,2A,OA,pH,7.95
08/02/2022 10:30:00,1A_Tem,1A,AMB,Temp,29.1
08/02/2022 10:30:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 10:30:00,2E_Tem,2E,AMB,Temp,29.2
08/02/2022 10:30:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 10:40:00,2C_Tem,2C,OA,Temp,29.2
08/02/2022 10:40:00,2C_pH,2C,OA,pH,7.92
08/02/2022 10:40:00,1B_Tem,1B,OA,Temp,29.2
08/02/2022 10:40:00,1B_pH,1B,OA,pH,7.92
08/02/2022 10:40:00,2B_Tem,2B,OA,Temp,29.1
08/02/2022 10:40:00,2B_pH,2B,OA,pH,7.87
08/02/2022 10:40:00,1D_Tem,1D,OA,Temp,29.4
08/02/2022 10:40:00,1D_pH,1D,OA,pH,7.91
08/02/2022 10:40:00,2D_Tem,2D,AMB,Temp,29.2
08/02/2022 10:40:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 10:40:00,1E_Tem,1E,AMB,Temp,29.2
08/02/2022 10:40:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 10:40:00,1C_Tem,1C,AMB,Temp,29.1
08/02/2022 10:40:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 10:40:00,2A_Tem,2A,OA,Temp,29.1
08/02/2022 10:40:00,2A_pH,2A,OA,pH,7.88
08/02/2022 10:40:00,1A_Tem,1A,AMB,Temp,29.2
08/02/2022 10:40:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 10:40:00,2E_Tem,2E,AMB,Temp,29.2
08/02/2022 10:40:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 10:50:00,2C_Tem,2C,OA,Temp,29.3
08/02/2022 10:50:00,2C_pH,2C,OA,pH,7.92
08/02/2022 10:50:00,1B_Tem,1B,OA,Temp,29.2
08/02/2022 10:50:00,1B_pH,1B,OA,pH,7.91
08/02/2022 10:50:00,2B_Tem,2B,OA,Temp,29.1
08/02/2022 10:50:00,2B_pH,2B,OA,pH,7.9
08/02/2022 10:50:00,1D_Tem,1D,OA,Temp,29.4
08/02/2022 10:50:00,1D_pH,1D,OA,pH,7.89
08/02/2022 10:50:00,2D_Tem,2D,AMB,Temp,29.2
08/02/2022 10:50:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 10:50:00,1E_Tem,1E,AMB,Temp,29.2
08/02/2022 10:50:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 10:50:00,1C_Tem,1C,AMB,Temp,29.2
08/02/2022 10:50:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 10:50:00,2A_Tem,2A,OA,Temp,29.1
08/02/2022 10:50:00,2A_pH,2A,OA,pH,7.94
08/02/2022 10:50:00,1A_Tem,1A,AMB,Temp,29.2
08/02/2022 10:50:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 10:50:00,2E_Tem,2E,AMB,Temp,29.2
08/02/2022 10:50:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 11:00:00,2C_Tem,2C,OA,Temp,29.3
08/02/2022 11:00:00,2C_pH,2C,OA,pH,7.92
08/02/2022 11:00:00,1B_Tem,1B,OA,Temp,29.3
08/02/2022 11:00:00,1B_pH,1B,OA,pH,7.94
08/02/2022 11:00:00,2B_Tem,2B,OA,Temp,29.1
08/02/2022 11:00:00,2B_pH,2B,OA,pH,7.87
08/02/2022 11:00:00,1D_Tem,1D,OA,Temp,29.5
08/02/2022 11:00:00,1D_pH,1D,OA,pH,7.87
08/02/2022 11:00:00,2D_Tem,2D,AMB,Temp,29.2
08/02/2022 11:00:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 11:00:00,1E_Tem,1E,AMB,Temp,29.3
08/02/2022 11:00:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 11:00:00,1C_Tem,1C,AMB,Temp,29.2
08/02/2022 11:00:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 11:00:00,2A_Tem,2A,OA,Temp,29.1
08/02/2022 11:00:00,2A_pH,2A,OA,pH,7.9
08/02/2022 11:00:00,1A_Tem,1A,AMB,Temp,29.3
08/02/2022 11:00:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 11:00:00,2E_Tem,2E,AMB,Temp,29.2
08/02/2022 11:00:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 11:10:00,2C_Tem,2C,OA,Temp,29.3
08/02/2022 11:10:00,2C_pH,2C,OA,pH,7.92
08/02/2022 11:10:00,1B_Tem,1B,OA,Temp,29.3
08/02/2022 11:10:00,1B_pH,1B,OA,pH,7.9
08/02/2022 11:10:00,2B_Tem,2B,OA,Temp,29.2
08/02/2022 11:10:00,2B_pH,2B,OA,pH,7.9
08/02/2022 11:10:00,1D_Tem,1D,OA,Temp,29.5
08/02/2022 11:10:00,1D_pH,1D,OA,pH,7.85
08/02/2022 11:10:00,2D_Tem,2D,AMB,Temp,29.3
08/02/2022 11:10:00,2D_pH,2D,AMB,pH,8.202
08/02/2022 11:10:00,1E_Tem,1E,AMB,Temp,29.3
08/02/2022 11:10:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 11:10:00,1C_Tem,1C,AMB,Temp,29.2
08/02/2022 11:10:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 11:10:00,2A_Tem,2A,OA,Temp,29.2
08/02/2022 11:10:00,2A_pH,2A,OA,pH,7.94
08/02/2022 11:10:00,1A_Tem,1A,AMB,Temp,29.3
08/02/2022 11:10:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 11:10:00,2E_Tem,2E,AMB,Temp,29.3
08/02/2022 11:10:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 11:20:00,2C_Tem,2C,OA,Temp,29.4
08/02/2022 11:20:00,2C_pH,2C,OA,pH,7.92
08/02/2022 11:20:00,1B_Tem,1B,OA,Temp,29.3
08/02/2022 11:20:00,1B_pH,1B,OA,pH,7.94
08/02/2022 11:20:00,2B_Tem,2B,OA,Temp,29.2
08/02/2022 11:20:00,2B_pH,2B,OA,pH,7.87
08/02/2022 11:20:00,1D_Tem,1D,OA,Temp,29.5
08/02/2022 11:20:00,1D_pH,1D,OA,pH,7.83
08/02/2022 11:20:00,2D_Tem,2D,AMB,Temp,29.3
08/02/2022 11:20:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 11:20:00,1E_Tem,1E,AMB,Temp,29.3
08/02/2022 11:20:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 11:20:00,1C_Tem,1C,AMB,Temp,29.3
08/02/2022 11:20:00,1C_pH,1C,AMB,pH,8.232
08/02/2022 11:20:00,2A_Tem,2A,OA,Temp,29.2
08/02/2022 11:20:00,2A_pH,2A,OA,pH,7.91
08/02/2022 11:20:00,1A_Tem,1A,AMB,Temp,29.3
08/02/2022 11:20:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 11:20:00,2E_Tem,2E,AMB,Temp,29.3
08/02/2022 11:20:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 11:30:00,2C_Tem,2C,OA,Temp,29.4
08/02/2022 11:30:00,2C_pH,2C,OA,pH,7.92
08/02/2022 11:30:00,1B_Tem,1B,OA,Temp,29.3
08/02/2022 11:30:00,1B_pH,1B,OA,pH,7.89
08/02/2022 11:30:00,2B_Tem,2B,OA,Temp,29.2
08/02/2022 11:30:00,2B_pH,2B,OA,pH,7.9
08/02/2022 11:30:00,1D_Tem,1D,OA,Temp,29.6
08/02/2022 11:30:00,1D_pH,1D,OA,pH,7.85
08/02/2022 11:30:00,2D_Tem,2D,AMB,Temp,29.3
08/02/2022 11:30:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 11:30:00,1E_Tem,1E,AMB,Temp,29.4
08/02/2022 11:30:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 11:30:00,1C_Tem,1C,AMB,Temp,29.3
08/02/2022 11:30:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 11:30:00,2A_Tem,2A,OA,Temp,29.2
08/02/2022 11:30:00,2A_pH,2A,OA,pH,7.94
08/02/2022 11:30:00,1A_Tem,1A,AMB,Temp,29.3
08/02/2022 11:30:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 11:30:00,2E_Tem,2E,AMB,Temp,29.4
08/02/2022 11:30:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 11:40:00,2C_Tem,2C,OA,Temp,29.5
08/02/2022 11:40:00,2C_pH,2C,OA,pH,7.93
08/02/2022 11:40:00,1B_Tem,1B,OA,Temp,29.4
08/02/2022 11:40:00,1B_pH,1B,OA,pH,7.93
08/02/2022 11:40:00,2B_Tem,2B,OA,Temp,29.3
08/02/2022 11:40:00,2B_pH,2B,OA,pH,7.86
08/02/2022 11:40:00,1D_Tem,1D,OA,Temp,29.6
08/02/2022 11:40:00,1D_pH,1D,OA,pH,7.91
08/02/2022 11:40:00,2D_Tem,2D,AMB,Temp,29.4
08/02/2022 11:40:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 11:40:00,1E_Tem,1E,AMB,Temp,29.4
08/02/2022 11:40:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 11:40:00,1C_Tem,1C,AMB,Temp,29.4
08/02/2022 11:40:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 11:40:00,2A_Tem,2A,OA,Temp,29.3
08/02/2022 11:40:00,2A_pH,2A,OA,pH,7.89
08/02/2022 11:40:00,1A_Tem,1A,AMB,Temp,29.4
08/02/2022 11:40:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 11:40:00,2E_Tem,2E,AMB,Temp,29.4
08/02/2022 11:40:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 11:50:00,2C_Tem,2C,OA,Temp,29.5
08/02/2022 11:50:00,2C_pH,2C,OA,pH,7.93
08/02/2022 11:50:00,1B_Tem,1B,OA,Temp,29.5
08/02/2022 11:50:00,1B_pH,1B,OA,pH,7.91
08/02/2022 11:50:00,2B_Tem,2B,OA,Temp,29.3
08/02/2022 11:50:00,2B_pH,2B,OA,pH,7.9
08/02/2022 11:50:00,1D_Tem,1D,OA,Temp,29.7
08/02/2022 11:50:00,1D_pH,1D,OA,pH,7.89
08/02/2022 11:50:00,2D_Tem,2D,AMB,Temp,29.5
08/02/2022 11:50:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 11:50:00,1E_Tem,1E,AMB,Temp,29.5
08/02/2022 11:50:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 11:50:00,1C_Tem,1C,AMB,Temp,29.4
08/02/2022 11:50:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 11:50:00,2A_Tem,2A,OA,Temp,29.3
08/02/2022 11:50:00,2A_pH,2A,OA,pH,7.95
08/02/2022 11:50:00,1A_Tem,1A,AMB,Temp,29.5
08/02/2022 11:50:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 11:50:00,2E_Tem,2E,AMB,Temp,29.5
08/02/2022 11:50:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 12:00:00,2C_Tem,2C,OA,Temp,29.6
08/02/2022 12:00:00,2C_pH,2C,OA,pH,7.93
08/02/2022 12:00:00,1B_Tem,1B,OA,Temp,29.5
08/02/2022 12:00:00,1B_pH,1B,OA,pH,7.91
08/02/2022 12:00:00,2B_Tem,2B,OA,Temp,29.4
08/02/2022 12:00:00,2B_pH,2B,OA,pH,7.85
08/02/2022 12:00:00,1D_Tem,1D,OA,Temp,29.7
08/02/2022 12:00:00,1D_pH,1D,OA,pH,7.86
08/02/2022 12:00:00,2D_Tem,2D,AMB,Temp,29.5
08/02/2022 12:00:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 12:00:00,1E_Tem,1E,AMB,Temp,29.5
08/02/2022 12:00:00,1E_pH,1E,AMB,pH,8.194
08/02/2022 12:00:00,1C_Tem,1C,AMB,Temp,29.5
08/02/2022 12:00:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 12:00:00,2A_Tem,2A,OA,Temp,29.3
08/02/2022 12:00:00,2A_pH,2A,OA,pH,7.91
08/02/2022 12:00:00,1A_Tem,1A,AMB,Temp,29.5
08/02/2022 12:00:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 12:00:00,2E_Tem,2E,AMB,Temp,29.5
08/02/2022 12:00:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 12:10:00,2C_Tem,2C,OA,Temp,29.6
08/02/2022 12:10:00,2C_pH,2C,OA,pH,7.93
08/02/2022 12:10:00,1B_Tem,1B,OA,Temp,29.5
08/02/2022 12:10:00,1B_pH,1B,OA,pH,7.93
08/02/2022 12:10:00,2B_Tem,2B,OA,Temp,29.4
08/02/2022 12:10:00,2B_pH,2B,OA,pH,7.91
08/02/2022 12:10:00,1D_Tem,1D,OA,Temp,29.7
08/02/2022 12:10:00,1D_pH,1D,OA,pH,7.83
08/02/2022 12:10:00,2D_Tem,2D,AMB,Temp,29.5
08/02/2022 12:10:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 12:10:00,1E_Tem,1E,AMB,Temp,29.6
08/02/2022 12:10:00,1E_pH,1E,AMB,pH,8.204
08/02/2022 12:10:00,1C_Tem,1C,AMB,Temp,29.5
08/02/2022 12:10:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 12:10:00,2A_Tem,2A,OA,Temp,29.3
08/02/2022 12:10:00,2A_pH,2A,OA,pH,7.96
08/02/2022 12:10:00,1A_Tem,1A,AMB,Temp,29.5
08/02/2022 12:10:00,1A_pH,1A,AMB,pH,8.222
08/02/2022 12:10:00,2E_Tem,2E,AMB,Temp,29.5
08/02/2022 12:10:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 12:20:00,2C_Tem,2C,OA,Temp,29.6
08/02/2022 12:20:00,2C_pH,2C,OA,pH,7.93
08/02/2022 12:20:00,1B_Tem,1B,OA,Temp,29.6
08/02/2022 12:20:00,1B_pH,1B,OA,pH,7.9
08/02/2022 12:20:00,2B_Tem,2B,OA,Temp,29.4
08/02/2022 12:20:00,2B_pH,2B,OA,pH,7.85
08/02/2022 12:20:00,1D_Tem,1D,OA,Temp,29.7
08/02/2022 12:20:00,1D_pH,1D,OA,pH,7.84
08/02/2022 12:20:00,2D_Tem,2D,AMB,Temp,29.6
08/02/2022 12:20:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 12:20:00,1E_Tem,1E,AMB,Temp,29.6
08/02/2022 12:20:00,1E_pH,1E,AMB,pH,8.204
08/02/2022 12:20:00,1C_Tem,1C,AMB,Temp,29.5
08/02/2022 12:20:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 12:20:00,2A_Tem,2A,OA,Temp,29.4
08/02/2022 12:20:00,2A_pH,2A,OA,pH,7.92
08/02/2022 12:20:00,1A_Tem,1A,AMB,Temp,29.5
08/02/2022 12:20:00,1A_pH,1A,AMB,pH,8.232
08/02/2022 12:20:00,2E_Tem,2E,AMB,Temp,29.5
08/02/2022 12:20:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 12:30:00,2C_Tem,2C,OA,Temp,29.6
08/02/2022 12:30:00,2C_pH,2C,OA,pH,7.94
08/02/2022 12:30:00,1B_Tem,1B,OA,Temp,29.6
08/02/2022 12:30:00,1B_pH,1B,OA,pH,7.94
08/02/2022 12:30:00,2B_Tem,2B,OA,Temp,29.5
08/02/2022 12:30:00,2B_pH,2B,OA,pH,7.91
08/02/2022 12:30:00,1D_Tem,1D,OA,Temp,29.8
08/02/2022 12:30:00,1D_pH,1D,OA,pH,7.91
08/02/2022 12:30:00,2D_Tem,2D,AMB,Temp,29.6
08/02/2022 12:30:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 12:30:00,1E_Tem,1E,AMB,Temp,29.6
08/02/2022 12:30:00,1E_pH,1E,AMB,pH,8.204
08/02/2022 12:30:00,1C_Tem,1C,AMB,Temp,29.5
08/02/2022 12:30:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 12:30:00,2A_Tem,2A,OA,Temp,29.4
08/02/2022 12:30:00,2A_pH,2A,OA,pH,7.91
08/02/2022 12:30:00,1A_Tem,1A,AMB,Temp,29.5
08/02/2022 12:30:00,1A_pH,1A,AMB,pH,8.232
08/02/2022 12:30:00,2E_Tem,2E,AMB,Temp,29.6
08/02/2022 12:30:00,2E_pH,2E,AMB,pH,8.344
08/02/2022 12:40:00,2C_Tem,2C,OA,Temp,29.7
08/02/2022 12:40:00,2C_pH,2C,OA,pH,7.93
08/02/2022 12:40:00,1B_Tem,1B,OA,Temp,29.6
08/02/2022 12:40:00,1B_pH,1B,OA,pH,7.89
08/02/2022 12:40:00,2B_Tem,2B,OA,Temp,29.5
08/02/2022 12:40:00,2B_pH,2B,OA,pH,7.86
08/02/2022 12:40:00,1D_Tem,1D,OA,Temp,29.8
08/02/2022 12:40:00,1D_pH,1D,OA,pH,7.89
08/02/2022 12:40:00,2D_Tem,2D,AMB,Temp,29.6
08/02/2022 12:40:00,2D_pH,2D,AMB,pH,8.212
08/02/2022 12:40:00,1E_Tem,1E,AMB,Temp,29.6
08/02/2022 12:40:00,1E_pH,1E,AMB,pH,8.204
08/02/2022 12:40:00,1C_Tem,1C,AMB,Temp,29.6
08/02/2022 12:40:00,1C_pH,1C,AMB,pH,8.242
08/02/2022 12:40:00,2A_Tem,2A,OA,Temp,29.5
08/02/2022 12:40:00,2A_pH,2A,OA,pH,7.94
08/02/2022 12:40:00,1A_Tem,1A,AMB,Temp,29.6
08/02/2022 12:40:00,1A_pH,1A,AMB,pH,8.232
08/02/2022 12:40:00,2E_Tem,2E,AMB,Temp,29.6
08/02/2022 12:40:00,2E_pH,2E,AMB,pH,8.354
08/02/2022 12:50:00,2C_Tem,2C,OA,Temp,29.7
08/02/2022 12:50:00,2C_pH,2C,OA,pH,7.94
08/02/2022 12:50:00,1B_Tem,1B,OA,Temp,29.6
08/02/2022 12:50:00,1B_pH,1B,OA,pH,7.92
08/02/2022 12:50:00,2B_Tem,2B,OA,Temp,29.5
